strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
111302090208,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
120200030102,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500070211,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041402011302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050301010701,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201150211,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070400080207,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080401030404,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080702020106,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111303030703,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
120902040409,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
020802030304,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031002070205,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031401060303,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040801030111,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200030104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071300090704,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020200050701,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020600030402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031501041302,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040102010908,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051002010202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051402060507,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020600060301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601010404,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031403020102,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030704,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050500010203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201140606,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111101040207,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040601011006,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040601070205,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070801050305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
101702032002,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102300031106,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031601020403,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101011105,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041503070104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050301010107,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051402040304,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060400010403,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401030605,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090203110502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050800011403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202010301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070802090503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080102100102,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100050301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100050602,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100050803,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020200030505,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020700070303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030402031004,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601030603,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041401020403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070700040204,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071100080402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071401060809,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111401030704,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020402070507,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000120503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070500020606,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080602030706,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902060306,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
041201030102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050100070201,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050100090306,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051302050306,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051302050507,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040101011102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050301060207,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071401060703,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120904010105,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030602010709,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060300050701,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601080501,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040601050503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202070601,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080500030202,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120200070102,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121003030306,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
121101061202,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
102400030103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102400050903,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902060209,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
020501060103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110902030105,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
120100020506,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020403040104,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070102050305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102300031201,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120904010206,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
020401030401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030101070501,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030300030604,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040103020609,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040700010202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202010404,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110701010304,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030601080206,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700091303,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050302030701,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051401010202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200121001,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080500011301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401030702,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401080204,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700010703,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050702010314,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090300060702,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010100020308,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020403020403,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031402011201,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500070604,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110902020501,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
111102030103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040302040103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090201010405,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102901040105,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102901090203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020502060507,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020700060302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040301080709,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040700010303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080302010301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010900020604,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020401010503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040601030504,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041402010903,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060102010304,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071200040102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031601060608,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400011505,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051402030202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080801020106,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020402050501,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030102010502,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700040903,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100010103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050100010306,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102801010105,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301070204,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000010204,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041000111302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090201030708,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090300011301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110701060705,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010100050408,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030300020609,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030701010802,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300110802,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040302021905,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060400020602,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102020205,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102100302,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102802010302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102901070103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030402080107,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051401010904,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060102070102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070101010703,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070700010502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071401060405,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102300050102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302100302,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030101020206,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070200060103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070300010802,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080202040602,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020304,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030701011501,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000090205,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110701070404,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030502020203,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301050407,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060101010401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071401060501,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102400030701,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100110302,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040700030305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060300020302,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500070101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041402010403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070700051103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070802080603,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100040403,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040900010405,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202010103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070700050803,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110902040307,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111303040204,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
120902050307,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
031300090503,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040201050303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060400060105,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090201081006,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010200051001,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040700070210,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041000111003,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050301030202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201030102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201121206,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060400040106,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070801040405,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080102050306,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080802020800,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
020401010602,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202060303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102802030303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602040103,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
010900050204,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020401040701,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030101030305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040500040506,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110702010103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010802070502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040102020104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040802050302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041000010302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200010104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070700050705,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110902040404,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111003030907,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
020402050801,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040201030109,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050100060706,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201150305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070400080302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120100040504,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010500030303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031501050806,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601030104,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040101010208,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040202010115,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040500010504,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041501011003,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102702070302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100140102,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601010101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031102040307,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050701010101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070101010202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080801020102,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090204,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601130804,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040301010704,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050400010401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090203100201,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
101701011503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102400100301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030201040604,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031800040803,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040400010403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040802010407,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070500010403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090203140506,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102300031104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031300010804,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031502011001,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500030403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060101051403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102702020304,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010100050301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020302020301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101010503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080203020206,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601010502,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031800010904,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040601010403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041402011408,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050400030802,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050701010502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051002020406,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202030505,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120100010404,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
031800020803,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040802050103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080602010403,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111402060201,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120200040103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050202,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050804,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100060503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
